emp_id,manager_support,growth_opportunity,work_life_balance,recognition,pay_fairness,survey_month
EMP-02179,3.2,2.9,2.8,4.1,3.6,2025-06
EMP-02180,4.7,4.7,4.2,4.7,4.6,2025-06
EMP-02181,3.1,3.5,2.7,3.0,2.0,2025-06
EMP-02182,4.3,3.8,4.4,3.1,3.7,2025-06
EMP-02183,2.7,3.2,3.2,3.3,2.5,2025-06
EMP-02184,4.3,3.8,5.0,4.8,3.8,2025-06
EMP-02185,3.5,3.0,3.5,1.2,2.5,2025-06
EMP-02186,3.9,3.1,3.3,5.0,5.0,2025-06
EMP-02187,3.7,2.2,2.9,3.1,2.4,2025-06
EMP-02188,3.3,1.7,3.2,1.4,2.4,2025-06
EMP-02189,4.4,3.5,5.0,5.0,4.1,2025-06
EMP-02190,2.7,2.5,2.7,2.9,3.0,2025-06
EMP-02191,2.1,2.2,2.8,1.2,2.2,2025-06
EMP-02192,2.4,2.1,2.7,3.8,3.7,2025-06
EMP-02193,5.0,3.9,2.7,4.5,3.9,2025-06
EMP-02194,3.8,3.7,4.0,3.8,4.4,2025-06
EMP-02195,1.8,2.8,2.2,2.3,1.6,2025-06
EMP-02196,2.6,2.4,2.4,2.7,1.9,2025-06
EMP-02197,4.5,3.4,4.6,3.9,4.8,2025-06
EMP-02198,5.0,5.0,4.8,5.0,5.0,2025-06
EMP-02199,3.4,2.8,3.0,3.2,3.6,2025-06
EMP-02200,3.5,3.1,3.5,3.7,4.6,2025-06
EMP-02201,4.2,4.6,4.5,4.3,3.6,2025-06
EMP-02202,4.6,4.0,4.9,4.8,5.0,2025-06
EMP-02203,1.0,3.1,2.8,2.4,1.8,2025-06
EMP-02204,2.3,2.2,2.3,3.7,3.0,2025-06
EMP-02205,3.2,2.9,2.7,2.6,4.6,2025-06
EMP-02206,3.9,3.5,3.4,4.0,3.6,2025-06
EMP-02207,3.0,3.2,2.9,2.7,4.0,2025-06
EMP-02208,4.4,3.4,5.0,4.4,4.3,2025-06
EMP-02209,2.9,2.9,3.1,2.5,3.2,2025-06
EMP-02210,2.9,2.4,3.1,2.9,4.7,2025-06
EMP-02211,3.7,3.2,3.0,3.9,3.0,2025-06
EMP-02212,3.9,4.6,4.2,4.2,4.3,2025-06
EMP-02213,2.1,2.9,2.5,3.0,2.9,2025-06
EMP-02214,4.2,2.9,4.0,3.2,3.2,2025-06
EMP-02215,1.7,1.9,2.1,1.9,4.2,2025-06
EMP-02216,3.2,3.5,3.7,3.5,2.8,2025-06
EMP-02217,3.5,3.2,2.1,2.4,4.2,2025-06
EMP-02218,4.4,4.4,3.9,3.9,3.0,2025-06
EMP-02219,2.6,3.1,4.1,3.9,1.7,2025-06
EMP-02220,4.1,2.8,2.5,2.8,3.0,2025-06
EMP-02221,2.7,3.0,3.7,3.2,3.6,2025-06
EMP-02222,4.9,3.6,4.4,5.0,5.0,2025-06
EMP-02223,2.3,1.8,1.9,1.1,3.0,2025-06
EMP-02224,4.1,3.3,3.8,1.9,2.9,2025-06
EMP-02225,3.2,4.2,3.8,3.6,3.7,2025-06
EMP-02226,2.2,3.5,1.6,2.6,2.9,2025-06
EMP-02227,4.1,3.9,5.0,3.7,4.7,2025-06
EMP-02228,4.6,2.6,2.7,3.7,2.6,2025-06
EMP-02229,3.7,3.3,4.7,3.0,3.2,2025-06
EMP-02230,3.3,3.0,3.2,3.2,4.0,2025-06
EMP-02231,3.5,2.5,2.6,3.1,3.9,2025-06
EMP-02232,1.0,1.6,1.9,2.4,3.0,2025-06
EMP-02233,3.2,3.2,3.2,3.4,3.6,2025-06
EMP-02234,1.0,1.0,1.5,1.4,1.5,2025-06
EMP-02235,2.6,3.4,2.8,3.8,3.2,2025-06
EMP-02236,3.5,4.2,4.1,3.8,3.1,2025-06
EMP-02237,2.9,4.5,5.0,4.9,5.0,2025-06
EMP-02238,5.0,5.0,5.0,3.9,4.7,2025-06
EMP-02239,3.4,3.2,3.0,2.2,2.8,2025-06
EMP-02240,2.5,2.2,2.2,3.0,3.1,2025-06
EMP-02241,3.0,5.0,3.7,3.8,3.5,2025-06
EMP-02242,5.0,4.5,4.7,4.8,4.3,2025-06
EMP-02243,5.0,3.8,4.0,4.2,5.0,2025-06
EMP-02244,2.7,2.6,4.0,3.1,1.9,2025-06
EMP-02245,3.1,3.6,3.4,3.7,3.5,2025-06
EMP-02246,4.0,4.0,4.4,4.2,4.2,2025-06
EMP-02247,4.5,4.9,4.9,4.3,3.1,2025-06
EMP-02248,4.0,4.0,2.4,3.7,3.3,2025-06
EMP-02249,3.3,2.5,4.3,2.6,3.2,2025-06
EMP-02250,4.2,3.5,3.4,3.6,4.6,2025-06
EMP-02251,3.8,4.3,3.7,4.7,3.7,2025-06
EMP-02252,2.1,2.6,2.3,2.4,2.1,2025-06
EMP-02253,4.4,5.0,5.0,4.6,5.0,2025-06
EMP-02254,4.6,4.8,5.0,4.0,4.8,2025-06
EMP-02255,1.8,1.8,3.7,3.3,3.3,2025-06
EMP-02256,4.1,4.1,3.9,3.8,4.3,2025-06
EMP-02257,4.1,3.4,3.0,5.0,3.8,2025-06
EMP-02258,3.9,5.0,4.0,3.9,4.7,2025-06
EMP-02259,5.0,4.2,4.4,4.5,4.7,2025-06
EMP-02260,4.1,3.5,2.4,4.6,3.8,2025-06
EMP-02261,3.9,3.3,4.0,3.1,3.4,2025-06
EMP-02262,2.1,1.0,1.0,1.0,1.0,2025-06
EMP-02263,4.9,3.6,4.7,5.0,4.7,2025-06
EMP-02264,4.4,4.2,4.7,3.4,3.1,2025-06
EMP-02265,4.3,4.9,5.0,4.8,5.0,2025-06
EMP-02266,2.4,2.9,2.6,1.7,2.6,2025-06
EMP-02267,4.5,3.5,5.0,4.3,2.6,2025-06
EMP-02268,4.1,4.5,4.0,5.0,4.4,2025-06
EMP-02269,1.9,3.4,2.4,1.4,2.5,2025-06
EMP-02270,4.2,4.7,4.3,4.4,3.8,2025-06
EMP-02271,4.4,3.6,4.1,3.5,5.0,2025-06
EMP-02272,1.0,1.9,2.3,1.3,2.4,2025-06
EMP-02273,4.7,4.0,3.7,3.0,3.8,2025-06
EMP-02274,3.0,3.5,2.5,3.4,2.7,2025-06
EMP-02275,1.8,2.9,2.7,2.0,2.1,2025-06
EMP-02276,3.9,4.1,2.9,2.6,2.7,2025-06
EMP-02277,3.9,3.3,4.9,2.7,4.9,2025-06
EMP-02278,4.7,4.7,4.5,4.4,4.7,2025-06
EMP-02279,4.2,3.6,3.5,2.7,4.7,2025-06
EMP-02280,4.6,4.2,4.3,4.2,3.6,2025-06
EMP-02281,4.0,3.6,4.2,4.1,4.3,2025-06
EMP-02282,3.6,5.0,3.9,4.4,3.6,2025-06
EMP-02283,2.5,2.1,2.8,3.8,1.0,2025-06
EMP-02284,2.4,4.4,3.0,3.0,4.1,2025-06
EMP-02285,3.6,2.0,2.9,3.0,3.4,2025-06
EMP-02286,3.7,3.8,3.0,3.7,3.7,2025-06
EMP-02287,3.2,3.4,3.7,4.1,1.6,2025-06
EMP-02288,3.2,2.9,2.7,3.2,2.5,2025-06
EMP-02289,2.3,2.9,1.9,2.4,3.3,2025-06
EMP-02290,5.0,5.0,4.5,5.0,4.3,2025-06
EMP-02291,1.7,1.8,1.9,1.4,2.0,2025-06
EMP-02292,3.9,3.4,4.5,4.5,3.6,2025-06
EMP-02293,4.7,3.9,3.7,5.0,3.8,2025-06
EMP-02294,5.0,3.6,3.7,4.1,3.8,2025-06
EMP-02295,5.0,5.0,4.3,4.8,3.7,2025-06
EMP-02296,5.0,4.7,4.6,4.0,4.5,2025-06
EMP-02297,4.5,3.0,3.3,4.0,3.8,2025-06
EMP-02298,3.5,2.5,3.3,3.3,3.4,2025-06
EMP-02299,2.7,3.2,3.6,4.2,4.5,2025-06
EMP-02300,3.9,3.8,3.0,4.4,3.8,2025-06
EMP-02301,2.7,4.0,3.4,3.6,1.8,2025-06
EMP-02302,4.4,2.8,2.0,3.5,2.5,2025-06
EMP-02303,1.7,2.6,3.0,1.9,1.6,2025-06
EMP-02304,2.7,4.0,4.7,3.6,4.5,2025-06
EMP-02305,1.0,1.7,2.5,1.8,1.9,2025-06
EMP-02306,2.4,2.2,2.6,4.5,3.5,2025-06
EMP-02307,1.3,1.0,1.2,1.7,2.1,2025-06
EMP-02308,4.8,4.6,4.3,4.7,3.7,2025-06
EMP-02309,3.8,4.8,5.0,4.7,4.4,2025-06
EMP-02310,4.2,3.5,3.4,3.5,3.5,2025-06
EMP-02311,5.0,5.0,5.0,5.0,5.0,2025-06
EMP-02312,4.3,4.7,3.6,5.0,5.0,2025-06
EMP-02313,3.9,3.6,3.9,3.6,3.2,2025-06
EMP-02314,4.2,2.4,2.8,3.1,2.9,2025-06
EMP-02315,3.1,3.9,3.1,3.2,2.8,2025-06
EMP-02316,3.2,3.8,3.3,3.6,3.4,2025-06
EMP-02317,3.6,3.0,3.5,3.1,3.1,2025-06
EMP-02318,4.1,3.8,4.3,3.0,3.6,2025-06
EMP-02319,3.9,4.9,3.9,2.6,4.0,2025-06
EMP-02320,3.8,3.8,2.7,4.4,3.1,2025-06
EMP-02321,3.0,4.2,4.7,4.1,5.0,2025-06
EMP-02322,3.4,3.5,4.1,3.0,2.7,2025-06
EMP-02323,3.9,4.1,4.6,3.4,2.4,2025-06
EMP-02324,1.6,2.7,2.7,2.9,2.2,2025-06
EMP-02325,2.3,3.3,3.4,3.7,2.8,2025-06
EMP-02326,5.0,3.7,4.2,5.0,5.0,2025-06
EMP-02327,3.3,3.3,3.4,2.9,3.1,2025-06
EMP-02328,4.6,3.2,2.4,3.6,4.6,2025-06
EMP-02329,2.6,1.9,3.7,3.8,3.6,2025-06
EMP-02330,1.5,1.0,1.4,1.3,1.0,2025-06
EMP-02331,4.1,3.4,2.4,4.5,3.4,2025-06
EMP-02332,1.9,3.2,3.1,2.0,2.0,2025-06
EMP-02333,3.8,4.4,3.6,4.5,4.6,2025-06
EMP-02334,4.4,4.5,4.0,3.8,4.8,2025-06
EMP-02335,4.0,4.6,3.4,2.7,3.8,2025-06
EMP-02336,3.4,3.5,3.7,2.9,3.4,2025-06
EMP-02337,3.4,2.5,2.6,2.7,2.3,2025-06
EMP-02338,4.0,2.9,3.1,5.0,3.5,2025-06
EMP-02339,4.2,2.9,3.4,3.1,3.6,2025-06
EMP-02340,2.0,1.0,1.4,1.5,1.7,2025-06
EMP-02341,4.3,3.3,5.0,4.6,4.5,2025-06
EMP-02342,3.7,4.8,4.9,4.1,4.7,2025-06
EMP-02343,3.9,3.7,5.0,4.6,5.0,2025-06
EMP-02344,5.0,4.0,5.0,4.8,5.0,2025-06
EMP-02345,4.6,3.0,4.5,5.0,4.8,2025-06
EMP-02346,3.7,4.4,3.8,3.9,4.3,2025-06
EMP-02347,4.1,5.0,2.9,4.8,4.1,2025-06
EMP-02348,2.7,2.6,2.7,2.2,2.9,2025-06
EMP-02349,1.1,2.5,2.9,1.2,2.1,2025-06
EMP-02350,2.7,2.3,3.5,3.4,2.9,2025-06
EMP-02351,4.9,5.0,4.2,4.7,4.5,2025-06
EMP-02352,3.2,2.4,2.8,3.4,3.4,2025-06
EMP-02353,3.6,4.2,3.5,3.3,4.1,2025-06
EMP-02354,4.9,3.9,4.1,3.8,4.5,2025-06
EMP-02355,4.2,2.4,3.3,2.8,3.6,2025-06
EMP-02356,1.8,1.8,3.2,2.0,3.0,2025-06
EMP-02357,2.9,3.8,3.8,2.8,4.2,2025-06
EMP-02358,3.4,1.9,3.2,2.8,2.5,2025-06
EMP-02359,4.6,5.0,4.4,5.0,4.7,2025-06
EMP-02360,4.0,3.6,4.1,3.9,3.9,2025-06
EMP-02361,3.2,3.4,2.4,2.6,2.5,2025-06
EMP-02362,5.0,4.2,5.0,4.9,5.0,2025-06
EMP-02363,4.2,4.0,3.4,3.6,4.7,2025-06
EMP-02364,1.9,2.4,2.0,2.4,2.6,2025-06
EMP-02365,1.9,3.2,2.4,2.5,3.6,2025-06
EMP-02366,5.0,4.9,4.2,3.4,4.6,2025-06
EMP-02367,2.2,3.6,2.5,2.7,2.0,2025-06
EMP-02368,3.5,2.8,3.1,4.3,3.2,2025-06
EMP-02369,2.1,1.9,2.3,2.1,1.8,2025-06
EMP-02370,3.6,2.7,3.5,2.5,2.7,2025-06
EMP-02371,3.8,2.9,1.4,2.6,2.7,2025-06
EMP-02372,2.0,2.2,2.9,2.7,2.8,2025-06
EMP-02373,2.0,2.1,3.1,2.6,2.9,2025-06
EMP-02374,4.2,5.0,4.6,5.0,4.0,2025-06
EMP-02375,3.6,2.7,3.1,4.4,3.3,2025-06
EMP-02376,3.8,5.0,4.8,4.8,4.3,2025-06
EMP-02377,3.7,3.7,4.4,4.0,4.6,2025-06
EMP-02378,2.1,1.7,2.2,2.0,2.1,2025-06
EMP-02379,3.0,2.9,2.1,2.3,2.4,2025-06
EMP-02380,4.1,4.4,3.6,3.4,3.7,2025-06
EMP-02381,2.5,2.2,2.1,2.5,1.8,2025-06
EMP-02382,3.8,5.0,4.5,3.9,4.0,2025-06
EMP-02383,4.8,5.0,4.4,4.4,5.0,2025-06
EMP-02384,2.2,2.0,1.4,2.4,1.8,2025-06
EMP-02385,3.3,3.3,3.2,2.1,2.4,2025-06
EMP-02386,2.2,3.9,2.7,2.5,3.8,2025-06
EMP-02387,3.0,3.9,3.8,3.3,3.7,2025-06
EMP-02388,2.7,3.0,2.9,4.0,2.6,2025-06
EMP-02389,2.4,2.2,3.1,3.2,2.4,2025-06
EMP-02390,3.2,2.6,3.5,2.9,3.3,2025-06
EMP-02391,4.2,2.7,3.8,2.8,3.7,2025-06
EMP-02392,4.8,3.9,4.7,4.1,4.0,2025-06
EMP-02393,3.5,3.4,3.4,4.2,2.5,2025-06
EMP-02394,3.9,4.5,3.8,4.7,5.0,2025-06
EMP-02395,2.1,3.6,2.8,2.2,3.0,2025-06
EMP-02396,1.7,1.1,2.3,2.5,3.2,2025-06
EMP-02397,3.1,3.1,2.1,4.0,3.1,2025-06
EMP-02398,3.8,4.1,2.5,4.5,4.7,2025-06
EMP-02399,3.8,2.5,3.5,5.0,4.1,2025-06
EMP-02400,5.0,5.0,3.5,5.0,4.3,2025-06
EMP-02401,3.9,5.0,3.4,2.9,3.4,2025-06
EMP-02402,2.5,4.6,3.6,3.6,5.0,2025-06
EMP-02403,4.7,4.8,4.7,5.0,4.5,2025-06
EMP-02404,3.2,2.5,3.1,2.5,3.6,2025-06
EMP-02405,3.3,3.3,3.4,2.1,2.9,2025-06
EMP-02406,5.0,5.0,5.0,5.0,4.2,2025-06
EMP-02407,4.0,4.0,4.8,4.8,4.6,2025-06
EMP-02408,3.9,4.6,3.7,3.9,3.5,2025-06
EMP-02409,4.2,4.5,2.6,4.5,4.4,2025-06
EMP-02410,2.3,3.2,1.2,1.7,2.3,2025-06
EMP-02411,2.5,3.5,3.1,2.5,2.9,2025-06
EMP-02412,3.2,2.6,2.6,1.4,3.5,2025-06
EMP-02413,4.7,3.9,4.2,3.2,4.0,2025-06
EMP-02414,2.8,2.9,4.8,4.0,3.2,2025-06
EMP-02415,2.8,4.1,3.6,1.5,3.3,2025-06
EMP-02416,2.3,2.7,3.0,2.9,3.4,2025-06
EMP-02417,2.1,2.0,2.1,1.6,2.2,2025-06
EMP-02418,4.6,4.1,3.5,4.6,4.0,2025-06
EMP-02419,2.0,1.0,2.3,1.0,2.4,2025-06
EMP-02420,3.0,2.8,2.6,2.2,2.6,2025-06
EMP-02421,1.9,1.3,3.2,1.8,2.5,2025-06
EMP-02422,1.4,2.3,1.6,2.8,1.8,2025-06
EMP-02423,3.3,4.0,3.6,3.6,4.1,2025-06
EMP-02424,5.0,4.6,4.1,3.5,4.1,2025-06
EMP-02425,2.2,2.1,1.4,1.8,2.4,2025-06
EMP-02426,3.2,2.4,3.3,2.4,3.7,2025-06
EMP-02427,2.3,2.4,1.6,2.1,2.0,2025-06
EMP-02428,2.4,2.4,3.7,2.8,3.6,2025-06
EMP-02429,3.6,3.9,3.2,4.5,2.9,2025-06
EMP-02430,4.4,4.9,3.9,3.7,4.1,2025-06
EMP-02431,1.0,1.0,2.7,1.2,1.1,2025-06
EMP-02432,4.1,3.7,3.1,3.6,3.5,2025-06
EMP-02433,3.3,2.2,2.0,2.4,1.6,2025-06
EMP-02434,2.1,2.5,1.0,2.8,2.3,2025-06
EMP-02435,2.5,2.9,3.2,3.2,4.1,2025-06
EMP-02436,4.1,3.3,4.4,3.8,4.8,2025-06
EMP-02437,2.9,3.3,3.5,3.5,2.7,2025-06
EMP-02438,2.5,2.1,2.5,1.8,2.1,2025-06
EMP-02439,2.8,3.2,2.8,3.7,2.9,2025-06
EMP-02440,2.7,3.2,2.6,2.5,2.2,2025-06
EMP-02441,4.6,2.9,3.7,3.4,3.7,2025-06
EMP-02442,4.4,4.3,4.4,3.3,4.4,2025-06
EMP-02443,3.3,3.9,4.4,3.6,4.1,2025-06
EMP-02444,3.6,3.4,3.2,3.3,2.6,2025-06
EMP-02445,4.4,4.0,4.4,4.3,5.0,2025-06
EMP-02446,2.6,1.8,2.4,2.3,2.6,2025-06
EMP-02447,5.0,5.0,4.6,4.1,5.0,2025-06
EMP-02448,2.2,4.2,2.5,2.4,2.8,2025-06
EMP-02449,1.4,1.5,1.0,1.0,2.0,2025-06
EMP-02450,4.0,4.2,4.7,3.8,4.7,2025-06
EMP-02451,2.9,2.4,2.1,3.5,2.3,2025-06
EMP-02452,3.6,4.1,3.5,3.4,4.4,2025-06
EMP-02453,2.3,2.0,2.8,2.8,2.9,2025-06
EMP-02454,5.0,5.0,4.4,5.0,4.5,2025-06
EMP-02455,4.4,4.0,5.0,4.9,4.5,2025-06
EMP-02456,4.9,4.9,5.0,5.0,5.0,2025-06
EMP-02457,3.9,3.9,3.1,3.7,3.4,2025-06
EMP-02458,4.0,4.8,4.2,3.8,3.9,2025-06
EMP-02459,2.6,3.8,4.1,3.3,3.1,2025-06
EMP-02460,3.4,4.6,3.3,3.9,4.7,2025-06
EMP-02461,3.1,3.7,3.0,3.3,2.7,2025-06
EMP-02462,5.0,4.2,4.6,5.0,4.9,2025-06
EMP-02463,2.6,2.6,3.5,2.2,4.4,2025-06
EMP-02464,3.4,2.9,3.0,2.6,2.2,2025-06
EMP-02465,1.5,3.9,3.3,2.8,2.8,2025-06
EMP-02466,3.8,3.9,3.1,3.1,3.6,2025-06
EMP-02467,2.4,3.5,3.7,2.9,2.0,2025-06
EMP-02468,3.6,3.7,3.1,4.0,4.1,2025-06
EMP-02469,3.0,3.5,3.5,3.8,3.5,2025-06
EMP-02470,3.1,3.2,4.1,3.8,3.3,2025-06
EMP-02471,5.0,4.6,3.4,4.4,4.8,2025-06
EMP-02472,3.1,3.4,3.5,3.7,3.6,2025-06
EMP-02473,5.0,4.7,5.0,4.9,5.0,2025-06
EMP-02474,5.0,4.2,3.7,3.4,5.0,2025-06
EMP-02475,5.0,5.0,4.5,4.5,4.6,2025-06
EMP-02476,2.6,3.4,3.4,3.1,3.6,2025-06
EMP-02477,2.0,2.6,1.6,2.3,1.8,2025-06
EMP-02478,1.7,1.5,3.0,3.4,2.6,2025-06
EMP-02479,2.7,3.8,2.8,2.2,2.9,2025-06
EMP-02480,3.5,2.1,1.7,2.0,2.7,2025-06
EMP-02481,1.0,2.2,2.8,1.9,1.4,2025-06
EMP-02482,3.8,4.0,4.1,4.0,4.5,2025-06
EMP-02483,2.8,1.9,1.8,1.9,1.7,2025-06
EMP-02484,4.1,3.6,5.0,4.1,3.6,2025-06
EMP-02485,4.5,4.3,5.0,5.0,5.0,2025-06
EMP-02486,2.9,3.0,3.0,2.4,3.3,2025-06
EMP-02487,3.4,2.1,4.3,4.3,4.3,2025-06
EMP-02488,1.4,2.3,3.3,2.0,3.4,2025-06
EMP-02489,3.3,4.6,4.4,3.8,3.6,2025-06
EMP-02490,3.5,2.1,2.6,2.9,1.7,2025-06
EMP-02491,3.5,2.8,3.2,3.1,3.8,2025-06
EMP-02492,5.0,5.0,5.0,4.3,3.7,2025-06
EMP-02493,2.8,4.5,3.8,3.9,3.0,2025-06
EMP-02494,1.9,1.9,1.0,2.1,3.2,2025-06
EMP-02495,4.4,5.0,5.0,5.0,4.8,2025-06
EMP-02496,1.9,3.1,1.7,2.9,2.3,2025-06
EMP-02497,3.6,3.5,3.6,2.6,2.4,2025-06
EMP-02498,3.2,3.6,2.9,3.6,3.5,2025-06
EMP-02499,4.2,3.6,3.2,3.0,4.0,2025-06
EMP-02500,5.0,4.1,4.8,5.0,4.1,2025-06
EMP-02501,4.0,4.4,4.4,4.7,4.3,2025-06
EMP-02502,3.3,3.0,2.8,1.7,2.4,2025-06
EMP-02503,3.7,3.9,2.6,2.9,3.5,2025-06
EMP-02504,2.6,3.6,3.3,2.3,2.7,2025-06
EMP-02505,2.8,2.9,3.2,2.8,3.5,2025-06
EMP-02506,3.5,3.6,4.0,3.6,2.6,2025-06
EMP-02507,2.8,2.2,3.1,3.9,2.9,2025-06
EMP-02508,4.0,3.3,3.1,2.8,4.0,2025-06
EMP-02509,3.2,2.2,3.1,4.3,3.0,2025-06
EMP-02510,1.4,1.2,2.8,2.0,2.0,2025-06
EMP-02511,3.8,3.0,5.0,4.7,4.5,2025-06
EMP-02512,3.4,2.6,1.8,3.3,2.8,2025-06
EMP-02513,3.6,3.8,5.0,2.6,3.5,2025-06
EMP-02514,2.3,2.8,3.4,2.3,2.9,2025-06
EMP-02515,2.0,3.4,3.7,2.0,2.0,2025-06
EMP-02516,2.1,1.9,1.6,2.8,2.3,2025-06
EMP-02517,4.5,4.0,4.1,3.7,5.0,2025-06
EMP-02518,5.0,5.0,4.9,4.3,4.8,2025-06
EMP-02519,3.3,3.3,2.7,2.9,4.1,2025-06
EMP-02520,2.4,3.0,3.2,3.7,3.1,2025-06
EMP-02521,3.2,3.2,2.9,1.5,1.5,2025-06
EMP-02522,3.9,3.9,3.9,3.4,3.9,2025-06
EMP-02523,2.3,2.5,3.8,3.0,1.8,2025-06
EMP-02524,2.2,1.8,2.8,2.3,3.2,2025-06
EMP-02525,3.1,3.2,2.3,4.2,3.9,2025-06
EMP-02526,3.9,3.7,2.6,3.2,2.6,2025-06
EMP-02527,1.0,2.3,2.7,2.1,2.5,2025-06
EMP-02528,2.6,3.1,1.6,2.7,2.6,2025-06
EMP-02529,3.7,3.9,4.3,3.9,3.7,2025-06
EMP-02530,2.5,1.5,3.2,3.2,3.1,2025-06
EMP-02531,3.7,4.3,4.1,4.3,4.2,2025-06
EMP-02532,3.3,3.6,3.2,3.2,3.7,2025-06
EMP-02533,4.4,4.3,4.5,3.5,4.4,2025-06
EMP-02534,2.4,3.4,3.7,2.5,2.8,2025-06
EMP-02535,3.6,3.4,3.4,2.3,3.3,2025-06
EMP-02536,3.5,4.3,4.4,3.5,4.5,2025-06
EMP-02537,4.1,2.2,4.0,2.5,4.0,2025-06
EMP-02538,5.0,3.5,4.6,5.0,3.7,2025-06
EMP-02539,2.2,1.5,1.6,1.7,1.9,2025-06
EMP-02540,2.4,2.5,2.4,3.7,2.3,2025-06
EMP-02541,2.4,2.2,1.0,2.1,2.2,2025-06
EMP-02542,2.9,2.0,2.0,1.7,3.0,2025-06
EMP-02543,3.4,4.2,3.5,3.9,3.4,2025-06
EMP-02544,3.8,3.5,4.7,4.7,3.7,2025-06
EMP-02545,3.5,3.2,3.0,2.2,3.0,2025-06
EMP-02546,3.9,2.9,3.5,3.3,2.4,2025-06
EMP-02547,2.0,2.2,2.5,2.8,1.0,2025-06
EMP-02548,2.1,2.6,1.8,1.0,3.0,2025-06
EMP-02549,3.8,5.0,3.3,3.0,4.1,2025-06
EMP-02550,4.2,3.8,3.4,4.7,5.0,2025-06
EMP-02551,2.7,3.2,3.4,2.8,2.8,2025-06
EMP-02552,4.1,4.4,4.5,5.0,4.8,2025-06
EMP-02553,3.0,3.1,3.0,3.0,2.0,2025-06
EMP-02554,3.7,3.3,3.0,3.4,2.7,2025-06
EMP-02555,4.5,3.2,2.5,3.8,4.3,2025-06
EMP-02556,5.0,3.9,5.0,4.3,4.6,2025-06
EMP-02557,3.6,3.2,2.3,3.3,4.1,2025-06
EMP-02558,2.3,1.2,1.6,2.9,2.0,2025-06
EMP-02559,3.8,4.0,3.8,4.0,3.5,2025-06
EMP-02560,5.0,4.5,5.0,5.0,4.9,2025-06
EMP-02561,3.8,2.9,4.2,3.0,3.4,2025-06
EMP-02562,3.2,2.4,2.9,2.1,3.0,2025-06
EMP-02563,5.0,4.0,3.9,3.6,3.1,2025-06
EMP-02564,4.6,4.8,5.0,5.0,4.4,2025-06
EMP-02565,3.9,3.6,3.8,4.9,4.4,2025-06
EMP-02566,1.8,1.9,1.1,2.1,1.3,2025-06
EMP-02567,3.4,3.6,2.9,4.2,4.8,2025-06
EMP-02568,4.1,3.4,3.9,3.1,3.8,2025-06
EMP-02569,2.9,2.5,1.5,2.5,2.8,2025-06
EMP-02570,4.9,3.1,5.0,4.7,5.0,2025-06
EMP-02571,3.9,5.0,3.5,3.2,3.1,2025-06
EMP-02572,5.0,4.9,3.8,4.8,4.9,2025-06
EMP-02573,2.7,2.6,3.1,1.9,2.5,2025-06
EMP-02574,3.4,3.5,4.3,3.5,3.9,2025-06
EMP-02575,1.0,2.7,3.6,3.0,2.5,2025-06
EMP-02576,3.4,2.9,2.6,4.5,3.7,2025-06
EMP-02577,4.7,5.0,3.6,5.0,2.9,2025-06
EMP-02578,2.1,1.1,3.0,2.0,2.8,2025-06
EMP-02579,2.1,1.4,1.0,2.5,1.4,2025-06
EMP-02580,4.0,3.9,3.6,4.6,5.0,2025-06
EMP-02581,2.9,4.3,3.4,3.7,2.8,2025-06
EMP-02582,3.9,3.8,3.7,4.5,3.9,2025-06
EMP-02583,3.0,2.9,2.8,3.4,2.9,2025-06
EMP-02584,4.1,2.2,2.7,3.0,3.6,2025-06
EMP-02585,3.2,4.0,4.8,3.3,4.3,2025-06
EMP-02586,3.6,4.6,4.0,3.8,3.8,2025-06
EMP-02587,2.3,2.1,2.0,1.6,1.7,2025-06
EMP-02588,4.9,3.8,4.8,5.0,4.8,2025-06
EMP-02589,4.0,3.6,3.0,3.3,3.9,2025-06
EMP-02590,2.8,1.9,2.1,2.8,1.8,2025-06
EMP-02591,3.9,4.4,3.0,3.9,3.8,2025-06
EMP-02592,3.5,3.7,5.0,2.9,2.8,2025-06
EMP-02593,5.0,3.4,4.5,4.6,4.5,2025-06
EMP-02594,4.0,4.1,3.7,3.8,4.3,2025-06
EMP-02595,3.0,2.8,4.1,4.6,3.2,2025-06
EMP-02596,2.2,1.0,1.9,1.4,2.9,2025-06
EMP-02597,3.6,3.7,4.6,3.2,4.7,2025-06
EMP-02598,1.8,1.9,2.7,1.0,2.4,2025-06
EMP-02599,4.3,4.7,4.8,4.0,5.0,2025-06
EMP-02600,2.6,3.3,1.9,3.1,2.8,2025-06
EMP-02601,4.1,3.8,3.7,3.3,4.2,2025-06
EMP-02602,1.6,1.9,5.0,3.1,3.1,2025-06
EMP-02603,2.9,2.5,2.7,3.1,3.4,2025-06
EMP-02604,1.6,2.7,2.5,2.1,2.7,2025-06
EMP-02605,3.8,4.7,3.7,3.9,4.3,2025-06
EMP-02606,3.0,2.8,2.2,2.2,2.8,2025-06
EMP-02607,3.9,4.0,4.5,4.6,4.4,2025-06
EMP-02608,3.3,2.8,2.1,1.8,3.5,2025-06
EMP-02609,3.4,3.2,2.7,3.6,2.8,2025-06
EMP-02610,2.1,4.5,3.6,2.9,3.5,2025-06
EMP-02611,4.2,3.4,3.3,3.5,3.5,2025-06
EMP-02612,2.7,2.4,2.7,2.8,2.0,2025-06
EMP-02613,3.7,4.0,4.0,4.0,4.8,2025-06
EMP-02614,2.9,2.8,2.5,4.4,2.7,2025-06
